order,rung,added,n_sources,sources,model_key,task,dataset,target,metric,value,primary,entry_rung,rel_to_entry,in_merge
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,pl,ukr_rus_suspended,,roc_auc,0.5236099999999999,1,5,2,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,covid_political,,accuracy,0.8715833333333334,0,7,1,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,covid_political,,f1,0.8696828752642706,0,7,1,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,covid_political,,roc_auc,0.9266721805555556,1,7,1,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,election2020,,accuracy,0.97,0,8,0,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,election2020,,f1,0.9706457925636007,0,8,0,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,election2020,,roc_auc,0.984164,1,8,0,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,twibot20,,accuracy,0.5895833333333333,0,3,5,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,twibot20,,f1,0.6086611044894716,0,3,5,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,twibot20,,roc_auc,0.6258281388888889,1,3,5,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,ukr_rus_suspended,,accuracy,0.508,0,5,3,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,ukr_rus_suspended,,f1,0.5,0,5,3,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,ukr_rus_suspended,,roc_auc,0.507736,1,5,3,1
C,1,election2020,1,election2020,nm_ss_election2020,pl,covid_political,,accuracy,0.82275,0,2,-1,0
C,1,election2020,1,election2020,nm_ss_election2020,pl,covid_political,,f1,0.8202788339670469,0,2,-1,0
C,1,election2020,1,election2020,nm_ss_election2020,pl,covid_political,,roc_auc,0.87996225,1,2,-1,0
C,1,election2020,1,election2020,nm_ss_election2020,pl,election2020,,accuracy,0.952,0,1,0,1
C,1,election2020,1,election2020,nm_ss_election2020,pl,election2020,,f1,0.953757225433526,0,1,0,1
C,1,election2020,1,election2020,nm_ss_election2020,pl,election2020,,roc_auc,0.984972,1,1,0,1
C,1,election2020,1,election2020,nm_ss_election2020,pl,twibot20,,accuracy,0.5214166666666666,0,6,-5,0
C,1,election2020,1,election2020,nm_ss_election2020,pl,twibot20,,f1,0.5496039526311662,0,6,-5,0
C,1,election2020,1,election2020,nm_ss_election2020,pl,twibot20,,roc_auc,0.5217645972222222,1,6,-5,0
C,1,election2020,1,election2020,nm_ss_election2020,pl,ukr_rus_suspended,,accuracy,0.538,0,4,-3,0
C,1,election2020,1,election2020,nm_ss_election2020,pl,ukr_rus_suspended,,f1,0.5470588235294118,0,4,-3,0
C,1,election2020,1,election2020,nm_ss_election2020,pl,ukr_rus_suspended,,roc_auc,0.526674,1,4,-3,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,pl,covid_political,,accuracy,0.874,0,2,0,1
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,pl,covid_political,,f1,0.8741887169246131,0,2,0,1
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,pl,covid_political,,roc_auc,0.9201432222222223,1,2,0,1
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,pl,election2020,,accuracy,0.968,0,1,1,1
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,pl,election2020,,f1,0.9686888454011742,0,1,1,1
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,pl,election2020,,roc_auc,0.9845839999999999,1,1,1,1
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,pl,twibot20,,accuracy,0.5086666666666667,0,6,-4,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,pl,twibot20,,f1,0.48614258323165416,0,6,-4,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,pl,twibot20,,roc_auc,0.5096698749999999,1,6,-4,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,pl,ukr_rus_suspended,,accuracy,0.519,0,4,-2,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,pl,ukr_rus_suspended,,f1,0.5307317073170732,0,4,-2,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,pl,ukr_rus_suspended,,roc_auc,0.5292060000000001,1,4,-2,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,pl,covid_political,,accuracy,0.8310833333333333,0,2,1,1
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,pl,covid_political,,f1,0.8398008377459891,0,2,1,1
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,pl,covid_political,,roc_auc,0.8969357083333334,1,2,1,1
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,pl,election2020,,accuracy,0.961,0,1,2,1
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,pl,election2020,,f1,0.9620991253644315,0,1,2,1
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,pl,election2020,,roc_auc,0.9837659999999999,1,1,2,1
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,pl,twibot20,,accuracy,0.5780833333333333,0,6,-3,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,pl,twibot20,,f1,0.614247619047619,0,6,-3,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,pl,twibot20,,roc_auc,0.6103647083333333,1,6,-3,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,pl,ukr_rus_suspended,,accuracy,0.51,0,4,-1,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,pl,ukr_rus_suspended,,f1,0.5119521912350598,0,4,-1,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,pl,ukr_rus_suspended,,roc_auc,0.523522,1,4,-1,0
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,pl,covid_political,,accuracy,0.8436666666666667,0,2,2,1
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,pl,covid_political,,f1,0.8418212478920742,0,2,2,1
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,pl,covid_political,,roc_auc,0.9042001944444444,1,2,2,1
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,pl,election2020,,accuracy,0.962,0,1,3,1
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,pl,election2020,,f1,0.9630350194552529,0,1,3,1
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,pl,election2020,,roc_auc,0.978768,1,1,3,1
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,pl,twibot20,,accuracy,0.5599166666666666,0,6,-2,0
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,pl,twibot20,,f1,0.583221529476758,0,6,-2,0
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,pl,twibot20,,roc_auc,0.5793662916666666,1,6,-2,0
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,pl,ukr_rus_suspended,,accuracy,0.516,0,4,0,1
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,pl,ukr_rus_suspended,,f1,0.4979253112033195,0,4,0,1
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,pl,ukr_rus_suspended,,roc_auc,0.512682,1,4,0,1
C,5,midterm,5,election2020 covid_political cp_hk ukr_rus_suspended midterm,nm_ladder_ordC_r5,pl,covid_political,,accuracy,0.8583333333333333,0,2,3,1
C,5,midterm,5,election2020 covid_political cp_hk ukr_rus_suspended midterm,nm_ladder_ordC_r5,pl,covid_political,,f1,0.8582624645656162,0,2,3,1
C,5,midterm,5,election2020 covid_political cp_hk ukr_rus_suspended midterm,nm_ladder_ordC_r5,pl,covid_political,,roc_auc,0.9089718888888889,1,2,3,1
C,5,midterm,5,election2020 covid_political cp_hk ukr_rus_suspended midterm,nm_ladder_ordC_r5,pl,election2020,,accuracy,0.964,0,1,4,1
C,5,midterm,5,election2020 covid_political cp_hk ukr_rus_suspended midterm,nm_ladder_ordC_r5,pl,election2020,,f1,0.9647058823529412,0,1,4,1
C,5,midterm,5,election2020 covid_political cp_hk ukr_rus_suspended midterm,nm_ladder_ordC_r5,pl,election2020,,roc_auc,0.982906,1,1,4,1
C,5,midterm,5,election2020 covid_political cp_hk ukr_rus_suspended midterm,nm_ladder_ordC_r5,pl,twibot20,,accuracy,0.56425,0,6,-1,0
C,5,midterm,5,election2020 covid_political cp_hk ukr_rus_suspended midterm,nm_ladder_ordC_r5,pl,twibot20,,f1,0.5786122975259892,0,6,-1,0
C,5,midterm,5,election2020 covid_political cp_hk ukr_rus_suspended midterm,nm_ladder_ordC_r5,pl,twibot20,,roc_auc,0.58540725,1,6,-1,0
C,5,midterm,5,election2020 covid_political cp_hk ukr_rus_suspended midterm,nm_ladder_ordC_r5,pl,ukr_rus_suspended,,accuracy,0.508,0,4,1,1
C,5,midterm,5,election2020 covid_political cp_hk ukr_rus_suspended midterm,nm_ladder_ordC_r5,pl,ukr_rus_suspended,,f1,0.4927835051546392,0,4,1,1
C,5,midterm,5,election2020 covid_political cp_hk ukr_rus_suspended midterm,nm_ladder_ordC_r5,pl,ukr_rus_suspended,,roc_auc,0.50876,1,4,1,1
C,6,twibot20,6,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20,nm_ladder_ordC_r6,pl,covid_political,,accuracy,0.8695833333333334,0,2,4,1
C,6,twibot20,6,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20,nm_ladder_ordC_r6,pl,covid_political,,f1,0.8658149704192746,0,2,4,1
C,6,twibot20,6,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20,nm_ladder_ordC_r6,pl,covid_political,,roc_auc,0.92039275,1,2,4,1
C,6,twibot20,6,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20,nm_ladder_ordC_r6,pl,election2020,,accuracy,0.97,0,1,5,1
C,6,twibot20,6,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20,nm_ladder_ordC_r6,pl,election2020,,f1,0.9705882352941176,0,1,5,1
C,6,twibot20,6,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20,nm_ladder_ordC_r6,pl,election2020,,roc_auc,0.986212,1,1,5,1
C,6,twibot20,6,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20,nm_ladder_ordC_r6,pl,twibot20,,accuracy,0.5848333333333333,0,6,0,1
C,6,twibot20,6,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20,nm_ladder_ordC_r6,pl,twibot20,,f1,0.6150517694328542,0,6,0,1
C,6,twibot20,6,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20,nm_ladder_ordC_r6,pl,twibot20,,roc_auc,0.6247880972222222,1,6,0,1
C,6,twibot20,6,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20,nm_ladder_ordC_r6,pl,ukr_rus_suspended,,accuracy,0.524,0,4,2,1
C,6,twibot20,6,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20,nm_ladder_ordC_r6,pl,ukr_rus_suspended,,f1,0.5258964143426295,0,4,2,1
C,6,twibot20,6,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20,nm_ladder_ordC_r6,pl,ukr_rus_suspended,,roc_auc,0.512144,1,4,2,1
C,7,ukr_rus,7,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus,nm_ladder_ordC_r7,pl,covid_political,,accuracy,0.8694166666666666,0,2,5,1
C,7,ukr_rus,7,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus,nm_ladder_ordC_r7,pl,covid_political,,f1,0.8677971821479794,0,2,5,1
C,7,ukr_rus,7,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus,nm_ladder_ordC_r7,pl,covid_political,,roc_auc,0.9204266111111112,1,2,5,1
C,7,ukr_rus,7,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus,nm_ladder_ordC_r7,pl,election2020,,accuracy,0.973,0,1,6,1
C,7,ukr_rus,7,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus,nm_ladder_ordC_r7,pl,election2020,,f1,0.9733990147783251,0,1,6,1
C,7,ukr_rus,7,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus,nm_ladder_ordC_r7,pl,election2020,,roc_auc,0.984472,1,1,6,1
C,7,ukr_rus,7,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus,nm_ladder_ordC_r7,pl,twibot20,,accuracy,0.61925,0,6,1,1
C,7,ukr_rus,7,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus,nm_ladder_ordC_r7,pl,twibot20,,f1,0.6098539834343779,0,6,1,1
C,7,ukr_rus,7,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus,nm_ladder_ordC_r7,pl,twibot20,,roc_auc,0.6618525277777778,1,6,1,1
C,7,ukr_rus,7,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus,nm_ladder_ordC_r7,pl,ukr_rus_suspended,,accuracy,0.501,0,4,3,1
C,7,ukr_rus,7,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus,nm_ladder_ordC_r7,pl,ukr_rus_suspended,,f1,0.49748237663645517,0,4,3,1
C,7,ukr_rus,7,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus,nm_ladder_ordC_r7,pl,ukr_rus_suspended,,roc_auc,0.510546,1,4,3,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,covid_political,,accuracy,0.8715833333333334,0,2,6,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,covid_political,,f1,0.8696828752642706,0,2,6,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,covid_political,,roc_auc,0.9266721805555556,1,2,6,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,election2020,,accuracy,0.97,0,1,7,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,election2020,,f1,0.9706457925636007,0,1,7,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,election2020,,roc_auc,0.984164,1,1,7,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,twibot20,,accuracy,0.5895833333333333,0,6,2,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,twibot20,,f1,0.6086611044894716,0,6,2,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,twibot20,,roc_auc,0.6258281388888889,1,6,2,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,ukr_rus_suspended,,accuracy,0.508,0,4,4,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,ukr_rus_suspended,,f1,0.5,0,4,4,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,pl,ukr_rus_suspended,,roc_auc,0.507736,1,4,4,1
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,covid19_twitter,account_age_days,r2,-44.491555811985975,0,2,-1,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,covid19_twitter,account_age_days,rmse,7.428084408111108,0,2,-1,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,covid19_twitter,account_age_days,spearman,0.02824669145522014,1,2,-1,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,covid19_twitter,followers_count,r2,-51.59652449716266,0,2,-1,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,covid19_twitter,followers_count,rmse,14.611746621943347,0,2,-1,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,covid19_twitter,followers_count,spearman,0.08825476996899885,1,2,-1,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,covid19_twitter,statuses_count,r2,-62.34723331073648,0,2,-1,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,covid19_twitter,statuses_count,rmse,17.525478367372862,0,2,-1,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,covid19_twitter,statuses_count,spearman,0.10575696272039292,1,2,-1,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,midterm,account_age_days,r2,-161.81217600525355,0,3,-2,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,midterm,account_age_days,rmse,16.84207064887975,0,3,-2,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,midterm,account_age_days,spearman,0.060480843344055284,1,3,-2,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,midterm,followers_count,r2,-97.6392272496234,0,3,-2,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,midterm,followers_count,rmse,21.216035862555152,0,3,-2,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,midterm,followers_count,spearman,0.18264525132642112,1,3,-2,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,midterm,statuses_count,r2,-140.5836551213775,0,3,-2,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,midterm,statuses_count,rmse,23.716444036485306,0,3,-2,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,midterm,statuses_count,spearman,0.06717909280046118,1,3,-2,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,twibot20,account_age_days,r2,-150.11099020616481,0,7,-6,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,twibot20,account_age_days,rmse,13.547425339326402,0,7,-6,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,twibot20,account_age_days,spearman,0.1144545224557266,1,7,-6,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,twibot20,followers_count,r2,-1185.073245527039,0,7,-6,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,twibot20,followers_count,rmse,102.9246977822875,0,7,-6,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,twibot20,followers_count,spearman,0.29747501127227044,1,7,-6,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,twibot20,statuses_count,r2,-3463.1157270680155,0,7,-6,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,twibot20,statuses_count,rmse,136.55056776101395,0,7,-6,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,twibot20,statuses_count,spearman,0.19133369768345507,1,7,-6,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,ukr_rus_twitter,account_age_days,r2,-50.108699775801206,0,1,0,1
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,ukr_rus_twitter,account_age_days,rmse,9.663085820106748,0,1,0,1
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,ukr_rus_twitter,account_age_days,spearman,0.058398952474992764,1,1,0,1
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,ukr_rus_twitter,followers_count,r2,-36.19019497833905,0,1,0,1
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,ukr_rus_twitter,followers_count,rmse,13.860252228528399,0,1,0,1
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,ukr_rus_twitter,followers_count,spearman,0.1389981408386081,1,1,0,1
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,ukr_rus_twitter,statuses_count,r2,-33.7334637924857,0,1,0,1
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,ukr_rus_twitter,statuses_count,rmse,14.7631879402941,0,1,0,1
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,reg,ukr_rus_twitter,statuses_count,spearman,0.13704537600766958,1,1,0,1
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,account_age_days,r2,-4293.845039505789,0,2,0,1
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,account_age_days,rmse,72.17473277506443,0,2,0,1
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,account_age_days,spearman,0.05534213204573649,1,2,0,1
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,followers_count,r2,-3963.8931029390023,0,2,0,1
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,followers_count,rmse,126.86427744323284,0,2,0,1
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,followers_count,spearman,0.11044651336996399,1,2,0,1
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,statuses_count,r2,-2267.961132599412,0,2,0,1
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,statuses_count,rmse,104.88649756434697,0,2,0,1
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,statuses_count,spearman,0.14069678257108603,1,2,0,1
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,midterm,account_age_days,r2,-17.87143776502154,0,3,-1,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,midterm,account_age_days,rmse,5.733958415940157,0,3,-1,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,midterm,account_age_days,spearman,0.08406926279770681,1,3,-1,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,midterm,followers_count,r2,-51.47602846846867,0,3,-1,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,midterm,followers_count,rmse,15.47461631385977,0,3,-1,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,midterm,followers_count,spearman,0.1741089276894291,1,3,-1,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,midterm,statuses_count,r2,-30.285054621524633,0,3,-1,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,midterm,statuses_count,rmse,11.148372510915719,0,3,-1,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,midterm,statuses_count,spearman,0.07386235148882088,1,3,-1,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,twibot20,account_age_days,r2,-35.19300741148244,0,7,-5,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,twibot20,account_age_days,rmse,6.630115230030263,0,7,-5,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,twibot20,account_age_days,spearman,0.10815386316049623,1,7,-5,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,twibot20,followers_count,r2,-85.16806937865736,0,7,-5,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,twibot20,followers_count,rmse,27.74195270185185,0,7,-5,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,reg,twibot20,followers_count,spearman,0.26156135053599405,1,7,-5,0
