model,pair_model_id,target,baseline_source,added_source,singleton_value,pair_value,impact,metric
PRODIGY / NM,nmpair_twibot20__facebook_page_reference,cp_hk_twitter,twibot20,facebook_page_reference,0.7192512317635547,0.705852005536529,-0.0133992262270256,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__twibot20,ukr_rus_twitter,twibot20,midterm,0.8557163926376693,0.8482364713460551,-0.0074799212916142,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__twibot20,facebook_page_reference,twibot20,midterm,0.8080495528791142,0.7695497862223921,-0.038499766656722,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__twibot20,covid19_twitter,twibot20,midterm,0.940913052120428,0.9244917487276012,-0.0164213033928267,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__twibot20,covid_political,twibot20,midterm,0.829245352608034,0.8291374303828711,-0.0001079222251628,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__twibot20,ukr_rus_suspended,twibot20,midterm,0.798255482624317,0.7933028127955295,-0.0049526698287875,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__twibot20,election2020,twibot20,midterm,0.8410705615734232,0.8395313497247366,-0.0015392118486865,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__twibot20,cp_hk_twitter,twibot20,midterm,0.7192512317635547,0.7140037744894793,-0.0052474572740753,macro ROC-AUC
PRODIGY / NM,nmpair_covid__midterm,ukr_rus_twitter,midterm,covid19_twitter,0.7980149634953205,0.8883188288787315,0.0903038653834109,macro ROC-AUC
PRODIGY / NM,nmpair_covid__midterm,facebook_page_reference,midterm,covid19_twitter,0.7498240122849913,0.8397671854358981,0.0899431731509068,macro ROC-AUC
PRODIGY / NM,nmpair_covid__midterm,twibot20,midterm,covid19_twitter,0.8578685239813792,0.9006330095488451,0.0427644855674658,macro ROC-AUC
PRODIGY / NM,nmpair_covid__midterm,covid_political,midterm,covid19_twitter,0.8187178062296461,0.8413338309046865,0.0226160246750404,macro ROC-AUC
PRODIGY / NM,nmpair_covid__midterm,ukr_rus_suspended,midterm,covid19_twitter,0.765137286295836,0.8126213579342284,0.0474840716383924,macro ROC-AUC
PRODIGY / NM,nmpair_covid__midterm,election2020,midterm,covid19_twitter,0.8314811849046028,0.8341837785709864,0.0027025936663835,macro ROC-AUC
PRODIGY / NM,nmpair_covid__midterm,cp_hk_twitter,midterm,covid19_twitter,0.7036213533631686,0.7126178196106835,0.0089964662475149,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__midterm,facebook_page_reference,midterm,ukr_rus_twitter,0.7498240122849913,0.8543292629307715,0.1045052506457802,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__midterm,covid19_twitter,midterm,ukr_rus_twitter,0.883788896703172,0.9496570852981217,0.0658681885949497,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__midterm,twibot20,midterm,ukr_rus_twitter,0.8578685239813792,0.8933863427447177,0.0355178187633384,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__midterm,covid_political,midterm,ukr_rus_twitter,0.8187178062296461,0.8293487352886418,0.0106309290589957,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__midterm,ukr_rus_suspended,midterm,ukr_rus_twitter,0.765137286295836,0.8165074762256663,0.0513701899298303,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__midterm,election2020,midterm,ukr_rus_twitter,0.8314811849046028,0.8375907658160417,0.0061095809114389,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__midterm,cp_hk_twitter,midterm,ukr_rus_twitter,0.7036213533631686,0.7214712670479699,0.0178499136848013,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__twibot20,ukr_rus_twitter,midterm,twibot20,0.7980149634953205,0.8482364713460551,0.0502215078507345,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__twibot20,facebook_page_reference,midterm,twibot20,0.7498240122849913,0.7695497862223921,0.0197257739374008,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__twibot20,covid19_twitter,midterm,twibot20,0.883788896703172,0.9244917487276012,0.0407028520244292,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__twibot20,covid_political,midterm,twibot20,0.8187178062296461,0.8291374303828711,0.010419624153225,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__twibot20,ukr_rus_suspended,midterm,twibot20,0.765137286295836,0.7933028127955295,0.0281655264996935,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__twibot20,election2020,midterm,twibot20,0.8314811849046028,0.8395313497247366,0.0080501648201338,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__twibot20,cp_hk_twitter,midterm,twibot20,0.7036213533631686,0.7140037744894793,0.0103824211263107,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__facebook_page_reference,ukr_rus_twitter,midterm,facebook_page_reference,0.7980149634953205,0.8533854807930431,0.0553705172977225,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__facebook_page_reference,covid19_twitter,midterm,facebook_page_reference,0.883788896703172,0.9143866197816256,0.0305977230784536,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__facebook_page_reference,twibot20,midterm,facebook_page_reference,0.8578685239813792,0.8683579118772485,0.0104893878958692,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__facebook_page_reference,covid_political,midterm,facebook_page_reference,0.8187178062296461,0.8231681534613686,0.0044503472317225,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__facebook_page_reference,ukr_rus_suspended,midterm,facebook_page_reference,0.765137286295836,0.7835490252779818,0.0184117389821457,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__facebook_page_reference,election2020,midterm,facebook_page_reference,0.8314811849046028,0.8328040502537257,0.0013228653491229,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__facebook_page_reference,cp_hk_twitter,midterm,facebook_page_reference,0.7036213533631686,0.7002436926995201,-0.0033776606636484,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__ukr_rus_suspended,ukr_rus_twitter,midterm,ukr_rus_suspended,0.7980149634953205,0.8290096081536391,0.0309946446583185,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__ukr_rus_suspended,facebook_page_reference,midterm,ukr_rus_suspended,0.7498240122849913,0.7923048320857958,0.0424808198008045,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__ukr_rus_suspended,covid19_twitter,midterm,ukr_rus_suspended,0.883788896703172,0.9026511306050178,0.0188622339018458,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__ukr_rus_suspended,twibot20,midterm,ukr_rus_suspended,0.8578685239813792,0.8515287569199484,-0.0063397670614308,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__ukr_rus_suspended,covid_political,midterm,ukr_rus_suspended,0.8187178062296461,0.8338630330973658,0.0151452268677196,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__ukr_rus_suspended,election2020,midterm,ukr_rus_suspended,0.8314811849046028,0.8286385611556042,-0.0028426237489985,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__ukr_rus_suspended,cp_hk_twitter,midterm,ukr_rus_suspended,0.7036213533631686,0.6978312586915905,-0.005790094671578,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__cp_hk,ukr_rus_twitter,midterm,cp_hk_twitter,0.7980149634953205,0.8139059195573304,0.0158909560620098,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__cp_hk,facebook_page_reference,midterm,cp_hk_twitter,0.7498240122849913,0.7232470949490865,-0.0265769173359048,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__cp_hk,covid19_twitter,midterm,cp_hk_twitter,0.883788896703172,0.8888463395765458,0.0050574428733738,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__cp_hk,twibot20,midterm,cp_hk_twitter,0.8578685239813792,0.8667905040170955,0.0089219800357162,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__cp_hk,covid_political,midterm,cp_hk_twitter,0.8187178062296461,0.8189211989271229,0.0002033926974768,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__cp_hk,ukr_rus_suspended,midterm,cp_hk_twitter,0.765137286295836,0.7610755091426017,-0.0040617771532343,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__cp_hk,election2020,midterm,cp_hk_twitter,0.8314811849046028,0.8352264115180091,0.0037452266134063,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__covid_political,ukr_rus_twitter,midterm,covid_political,0.7980149634953205,0.8097167882426031,0.0117018247472825,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__covid_political,facebook_page_reference,midterm,covid_political,0.7498240122849913,0.7405645636306413,-0.00925944865435,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__covid_political,covid19_twitter,midterm,covid_political,0.883788896703172,0.8985469390606057,0.0147580423574337,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__covid_political,twibot20,midterm,covid_political,0.8578685239813792,0.867482044641999,0.0096135206606197,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__covid_political,ukr_rus_suspended,midterm,covid_political,0.765137286295836,0.7406483963988293,-0.0244888898970067,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__covid_political,election2020,midterm,covid_political,0.8314811849046028,0.8201762550178614,-0.0113049298867413,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__covid_political,cp_hk_twitter,midterm,covid_political,0.7036213533631686,0.7065569122632346,0.002935558900066,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__election2020,ukr_rus_twitter,midterm,election2020,0.7980149634953205,0.7973618127833839,-0.0006531507119366,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__election2020,facebook_page_reference,midterm,election2020,0.7498240122849913,0.7538401899666624,0.004016177681671,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__election2020,covid19_twitter,midterm,election2020,0.883788896703172,0.874325997116922,-0.0094628995862499,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__election2020,twibot20,midterm,election2020,0.8578685239813792,0.8566016282158336,-0.0012668957655456,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__election2020,covid_political,midterm,election2020,0.8187178062296461,0.8163262837234585,-0.0023915225061875,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__election2020,ukr_rus_suspended,midterm,election2020,0.765137286295836,0.7701658897016241,0.0050286034057881,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__election2020,cp_hk_twitter,midterm,election2020,0.7036213533631686,0.7001625662562491,-0.0034587871069194,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,facebook_page_reference,ukr_rus_suspended,ukr_rus_twitter,0.7571542802898363,0.8518801553495998,0.0947258750597634,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,covid19_twitter,ukr_rus_suspended,ukr_rus_twitter,0.8797723856465571,0.9543517286750092,0.074579343028452,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,twibot20,ukr_rus_suspended,ukr_rus_twitter,0.7696061911254094,0.8953918721484043,0.1257856810229949,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,covid_political,ukr_rus_suspended,ukr_rus_twitter,0.7528108287131648,0.8297374370454372,0.0769266083322723,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,midterm,ukr_rus_suspended,ukr_rus_twitter,0.7668493259912251,0.8487712805298554,0.0819219545386302,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,election2020,ukr_rus_suspended,ukr_rus_twitter,0.7535072271851286,0.8303686017277598,0.0768613745426312,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,cp_hk_twitter,ukr_rus_suspended,ukr_rus_twitter,0.6835465003704202,0.7193176816249716,0.0357711812545513,macro ROC-AUC
PRODIGY / NM,nmpair_covid__ukr_rus_suspended,ukr_rus_twitter,ukr_rus_suspended,covid19_twitter,0.8129121599526241,0.8848729691286198,0.0719608091759956,macro ROC-AUC
PRODIGY / NM,nmpair_covid__ukr_rus_suspended,facebook_page_reference,ukr_rus_suspended,covid19_twitter,0.7571542802898363,0.8432043109817066,0.0860500306918702,macro ROC-AUC
PRODIGY / NM,nmpair_covid__ukr_rus_suspended,twibot20,ukr_rus_suspended,covid19_twitter,0.7696061911254094,0.8989060655407521,0.1292998744153427,macro ROC-AUC
PRODIGY / NM,nmpair_covid__ukr_rus_suspended,covid_political,ukr_rus_suspended,covid19_twitter,0.7528108287131648,0.8316758580591487,0.0788650293459838,macro ROC-AUC
PRODIGY / NM,nmpair_covid__ukr_rus_suspended,midterm,ukr_rus_suspended,covid19_twitter,0.7668493259912251,0.8462541230793656,0.0794047970881405,macro ROC-AUC
PRODIGY / NM,nmpair_covid__ukr_rus_suspended,election2020,ukr_rus_suspended,covid19_twitter,0.7535072271851286,0.832211951277722,0.0787047240925933,macro ROC-AUC
PRODIGY / NM,nmpair_covid__ukr_rus_suspended,cp_hk_twitter,ukr_rus_suspended,covid19_twitter,0.6835465003704202,0.7122800026816883,0.0287335023112681,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,ukr_rus_twitter,ukr_rus_suspended,twibot20,0.8129121599526241,0.8746936344552315,0.0617814745026074,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,facebook_page_reference,ukr_rus_suspended,twibot20,0.7571542802898363,0.8083726880194128,0.0512184077295764,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,covid19_twitter,ukr_rus_suspended,twibot20,0.8797723856465571,0.946547159792363,0.0667747741458059,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,covid_political,ukr_rus_suspended,twibot20,0.7528108287131648,0.8299580469898795,0.0771472182767146,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,midterm,ukr_rus_suspended,twibot20,0.7668493259912251,0.8430140621360691,0.0761647361448439,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,election2020,ukr_rus_suspended,twibot20,0.7535072271851286,0.8324329791397884,0.0789257519546597,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,cp_hk_twitter,ukr_rus_suspended,twibot20,0.6835465003704202,0.7228747933760455,0.0393282930056253,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__ukr_rus_suspended,ukr_rus_twitter,ukr_rus_suspended,midterm,0.8129121599526241,0.8290096081536391,0.0160974482010149,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__ukr_rus_suspended,facebook_page_reference,ukr_rus_suspended,midterm,0.7571542802898363,0.7923048320857958,0.0351505517959594,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__ukr_rus_suspended,covid19_twitter,ukr_rus_suspended,midterm,0.8797723856465571,0.9026511306050178,0.0228787449584606,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__ukr_rus_suspended,twibot20,ukr_rus_suspended,midterm,0.7696061911254094,0.8515287569199484,0.081922565794539,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__ukr_rus_suspended,covid_political,ukr_rus_suspended,midterm,0.7528108287131648,0.8338630330973658,0.0810522043842009,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__ukr_rus_suspended,election2020,ukr_rus_suspended,midterm,0.7535072271851286,0.8286385611556042,0.0751313339704755,macro ROC-AUC
PRODIGY / NM,nmpair_midterm__ukr_rus_suspended,cp_hk_twitter,ukr_rus_suspended,midterm,0.6835465003704202,0.6978312586915905,0.0142847583211702,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,ukr_rus_twitter,ukr_rus_suspended,facebook_page_reference,0.8129121599526241,0.8484782334031729,0.0355660734505487,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,covid19_twitter,ukr_rus_suspended,facebook_page_reference,0.8797723856465571,0.9086502227289922,0.028877837082435,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,twibot20,ukr_rus_suspended,facebook_page_reference,0.7696061911254094,0.838245468989186,0.0686392778637765,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,covid_political,ukr_rus_suspended,facebook_page_reference,0.7528108287131648,0.797591354381079,0.0447805256679141,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,midterm,ukr_rus_suspended,facebook_page_reference,0.7668493259912251,0.8070188470270442,0.040169521035819,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,election2020,ukr_rus_suspended,facebook_page_reference,0.7535072271851286,0.8216450392514809,0.0681378120663522,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,cp_hk_twitter,ukr_rus_suspended,facebook_page_reference,0.6835465003704202,0.6969446396005564,0.0133981392301362,macro ROC-AUC
PRODIGY / NM,nmpair_covid_political__ukr_rus_suspended,ukr_rus_twitter,ukr_rus_suspended,covid_political,0.8129121599526241,0.8352598760319853,0.0223477160793611,macro ROC-AUC
PRODIGY / NM,nmpair_covid_political__ukr_rus_suspended,facebook_page_reference,ukr_rus_suspended,covid_political,0.7571542802898363,0.7938925082656157,0.0367382279757794,macro ROC-AUC
PRODIGY / NM,nmpair_covid_political__ukr_rus_suspended,covid19_twitter,ukr_rus_suspended,covid_political,0.8797723856465571,0.8989696334148274,0.0191972477682702,macro ROC-AUC
PRODIGY / NM,nmpair_covid_political__ukr_rus_suspended,twibot20,ukr_rus_suspended,covid_political,0.7696061911254094,0.8204322458683759,0.0508260547429665,macro ROC-AUC
PRODIGY / NM,nmpair_covid_political__ukr_rus_suspended,midterm,ukr_rus_suspended,covid_political,0.7668493259912251,0.7967161062120022,0.029866780220777,macro ROC-AUC
PRODIGY / NM,nmpair_covid_political__ukr_rus_suspended,election2020,ukr_rus_suspended,covid_political,0.7535072271851286,0.8218463810010889,0.0683391538159602,macro ROC-AUC
PRODIGY / NM,nmpair_covid_political__ukr_rus_suspended,cp_hk_twitter,ukr_rus_suspended,covid_political,0.6835465003704202,0.7074469348479961,0.0239004344775759,macro ROC-AUC
PRODIGY / NM,nmpair_election2020__ukr_rus_suspended,ukr_rus_twitter,ukr_rus_suspended,election2020,0.8129121599526241,0.8361791135250836,0.0232669535724594,macro ROC-AUC
PRODIGY / NM,nmpair_election2020__ukr_rus_suspended,facebook_page_reference,ukr_rus_suspended,election2020,0.7571542802898363,0.7929390282466493,0.0357847479568129,macro ROC-AUC
PRODIGY / NM,nmpair_election2020__ukr_rus_suspended,covid19_twitter,ukr_rus_suspended,election2020,0.8797723856465571,0.8975760913443295,0.0178037056977723,macro ROC-AUC
PRODIGY / NM,nmpair_election2020__ukr_rus_suspended,twibot20,ukr_rus_suspended,election2020,0.7696061911254094,0.8148032441906545,0.0451970530652451,macro ROC-AUC
PRODIGY / NM,nmpair_election2020__ukr_rus_suspended,covid_political,ukr_rus_suspended,election2020,0.7528108287131648,0.811777177761341,0.0589663490481761,macro ROC-AUC
PRODIGY / NM,nmpair_election2020__ukr_rus_suspended,midterm,ukr_rus_suspended,election2020,0.7668493259912251,0.7989255758537642,0.0320762498625391,macro ROC-AUC
PRODIGY / NM,nmpair_election2020__ukr_rus_suspended,cp_hk_twitter,ukr_rus_suspended,election2020,0.6835465003704202,0.7032256166140237,0.0196791162436035,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,ukr_rus_twitter,ukr_rus_suspended,cp_hk_twitter,0.8129121599526241,0.8256362964367044,0.0127241364840803,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,facebook_page_reference,ukr_rus_suspended,cp_hk_twitter,0.7571542802898363,0.8073214889942917,0.0501672087044553,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,covid19_twitter,ukr_rus_suspended,cp_hk_twitter,0.8797723856465571,0.8864438389909678,0.0066714533444106,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,twibot20,ukr_rus_suspended,cp_hk_twitter,0.7696061911254094,0.7926033479043807,0.0229971567789712,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,covid_political,ukr_rus_suspended,cp_hk_twitter,0.7528108287131648,0.7708833028530253,0.0180724741398604,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,midterm,ukr_rus_suspended,cp_hk_twitter,0.7668493259912251,0.8235581143149014,0.0567087883236763,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,election2020,ukr_rus_suspended,cp_hk_twitter,0.7535072271851286,0.7886456056572925,0.0351383784721638,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__cp_hk,facebook_page_reference,cp_hk_twitter,ukr_rus_twitter,0.7537059468784552,0.8712429323415647,0.1175369854631095,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__cp_hk,covid19_twitter,cp_hk_twitter,ukr_rus_twitter,0.8579595395888406,0.9566240125689012,0.0986644729800605,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__cp_hk,twibot20,cp_hk_twitter,ukr_rus_twitter,0.7739400707442186,0.8998159514076408,0.1258758806634222,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__cp_hk,covid_political,cp_hk_twitter,ukr_rus_twitter,0.7232029624368952,0.8390600990975039,0.1158571366606087,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__cp_hk,ukr_rus_suspended,cp_hk_twitter,ukr_rus_twitter,0.7177245593619072,0.8191832828795772,0.10145872351767,macro ROC-AUC
PRODIGY / NM,nmpair_ukr_rus__cp_hk,midterm,cp_hk_twitter,ukr_rus_twitter,0.8197986686366726,0.8590246686990232,0.0392260000623505,macro ROC-AUC
